unique_plant_ID,species,functional_group,date_planting,survival_2021,survival_2022,survival_2023,flower_status_2021,flower_status_2022,flower_status_2023,biomass_comb_2021,biomass_comb_2022,biomass_comb_2023,number_seeds_2021,number_seeds_2022,number_seeds_2023,height_vegetative_str_2021,height_vegetative_str_2022,height_vegetative_str_2023,number_leaves_2021,number_leaves_2022,number_leaves_2023
CHE.hi.ambi.vege.wf.01.08.1,brapin,graminoid,2021-06-17,1,1,1,0,0,0,0.06835710053879221,0.09351496632962719,0.2516,0,0,0,184,149,135,9,11,35
CHE.hi.ambi.vege.wf.01.09.1,medlup,legume,2021-06-17,1,1,1,0,1,0,0.005115061714625861,0.1167203802536651,0.0035,0,45,0,38,101,26,2,12,2
CHE.hi.ambi.vege.wf.01.10.1,plamed,forb,2021-06-17,1,1,1,0,0,0,0.22255582804549617,0.22936657529084986,0.2714,0,0,0,69,90,81,5,5,5
CHE.hi.ambi.vege.wf.01.11.3,silvul,forb,2021-08-02,1,1,0,0,0,NA,0.18975136549340219,0.05878420655860283,NA,0,0,NA,106,59,NA,33,17,NA
CHE.hi.ambi.vege.wf.01.12.1,daucar,forb,2021-06-17,1,1,0,0,0,NA,0.005590774208358473,0.02750347772969725,NA,0,0,NA,39,62,NA,2,4,NA
CHE.hi.ambi.vege.wf.01.13.3,daucar,forb,2021-09-21,NA,1,0,NA,0,NA,NA,0.007491045612311802,NA,NA,0,NA,NA,42,NA,NA,3,NA
CHE.hi.ambi.vege.wf.01.14.1,cenjac,forb,2021-06-17,1,1,1,0,1,1,0.06135410119420143,0.49944942422475297,0.4901,0,16.846153846153847,16.846153846153847,114,181,202,5,14,18
CHE.hi.ambi.vege.wf.01.15.1,hypper,forb,2021-06-17,1,1,1,0,0,0,0.11219044777013558,0.0985740366290679,0.0356,0,0,0,69,97,72,56,56,14
CHE.hi.ambi.vege.wf.01.16.1,brapin,graminoid,2021-06-17,1,1,1,0,0,0,0.004774795732734143,0.04810148491518907,0.1141,0,0,0,114,129,113,1,7,12
CHE.hi.ambi.vege.wf.01.17.1,plamed,forb,2021-06-17,1,1,1,0,0,0,0.02527524327844986,0.037132716775231035,0.0794,0,0,0,45,55,47,4,3,5
CHE.hi.ambi.vege.wf.01.18.1,hypper,forb,2021-06-17,1,1,1,0,0,1,0.06144299874075223,0.1649189613127994,0.2473,0,0,231.5,91,144,184,32,70,68
CHE.hi.ambi.vege.wf.01.19.1,salpra,forb,2021-06-17,1,1,1,0,0,0,0.09467921041783037,0.11195626283246042,0.049,0,0,0,74,60,41,6,6,5
CHE.hi.ambi.vege.wf.01.20.2,silvul,forb,2021-08-02,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHE.hi.ambi.vege.wf.01.21.3,medlup,legume,2021-09-21,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHE.hi.ambi.vege.wf.01.22.1,silvul,forb,2021-06-17,1,1,1,0,0,0,0.03908468244049812,0.06474057177157995,0.0187,0,0,0,49,106,64,13,12,8
CHE.hi.ambi.vege.wf.01.23.1,scacol,forb,2021-06-17,1,1,1,0,0,1,0.13644498303661892,0.40605109577466636,1.03,0,0,33.4,65,114,197,9,10,35
CHE.hi.ambi.vege.wf.01.24.1,scacol,forb,2021-06-17,1,1,1,0,1,1,0.1283330373053768,0.7392731306517467,0.6262,0,100.19999999999999,100.19999999999999,71,228,210,8,10,19
CHE.hi.ambi.vege.wf.01.25.1,cenjac,forb,2021-06-17,1,1,1,0,1,1,0.08826024625526357,0.3388041276340135,0.6786,0,33.69230769230769,16.846153846153847,143,175,251,6,14,13
CHE.hi.ambi.vege.wf.01.26.1,salpra,forb,2021-06-17,1,1,1,0,0,0,0.0785618936033231,0.10147381943986933,0.65,0,0,0,87,54,62,5,6,6
CHE.hi.ambi.vege.wf.01.27.2,medlup,legume,2021-08-02,1,0,0,0,NA,NA,0.005340662840030301,NA,NA,0,NA,NA,42,NA,NA,3,NA,NA
CHE.hi.ambi.vege.wf.01.28.1,salpra,forb,2021-06-17,1,1,1,0,0,0,0.13242915465647528,0.11319944961224941,0.0663,0,0,0,60,70,47,8,6,5
CHE.hi.ambi.vege.wf.01.29.2,plamed,forb,2021-06-23,1,1,1,0,1,1,0.3834709921791392,1.1464115272886797,0.8559,0,63.76923076923077,63.76923076923077,59,84,82,8,7,9
CHE.hi.ambi.vege.wf.01.30.1,cenjac,forb,2021-06-17,1,1,1,0,1,1,0.03805351586200481,0.6981152159491167,0.7111,0,16.846153846153847,33.69230769230769,136,260,196,4,17,38
CHE.hi.ambi.vege.wf.02.01.1,brapin,graminoid,2021-06-17,1,1,1,0,0,1,0.04085397870041918,0.1631702539348726,0.485,0,0,1.2,159,221,231,6,10,20
CHE.hi.ambi.vege.wf.02.02.1,daucar,forb,2021-06-17,1,1,1,0,0,1,0.059775563892299696,0.28292664405955825,0.013,0,0,119.45454545454545,89,140,39,5,6,2
CHE.hi.ambi.vege.wf.02.03.1,broere,graminoid,2021-06-17,1,1,1,0,0,0,0.06064719052928853,0.18932340468369005,0.676,0,0,0,187,278,250,7,11,27
CHE.hi.ambi.vege.wf.02.04.1,broere,graminoid,2021-06-17,1,1,1,0,0,0,0.03956230653219411,0.1544926195749107,0.5044,0,0,0,155,225,244,6,11,32
CHE.hi.ambi.vege.wf.02.05.1,hypper,forb,2021-06-17,1,1,1,0,0,0,0.03466992431794087,0.03902676614943863,0.0958,0,0,0,47,107,132,25,22,48
CHE.hi.ambi.vege.wf.02.06.1,scacol,forb,2021-06-17,1,1,1,0,0,0,0.013732898321684063,0.06533504210489707,0.1768,0,0,0,22,43,49,5,7,9
CHE.hi.ambi.vege.wf.02.07.1,broere,graminoid,2021-06-17,1,1,1,0,0,0,0.03250743576642875,0.151342170889904,0.3501,0,0,0,101,218,182,6,11,27
CHE.hi.ambi.vege.wf.02.08.1,brapin,graminoid,2021-06-17,1,1,1,0,0,0,0.09842277324277549,0.3375288347447799,0.3501,0,0,0,163,181,156,12,24,39
CHE.hi.ambi.vege.wf.02.09.1,medlup,legume,2021-06-17,1,0,0,0,NA,NA,0.01098116935364654,NA,NA,0,NA,NA,38,NA,NA,4,NA,NA
CHE.hi.ambi.vege.wf.02.10.1,plamed,forb,2021-06-17,1,1,1,0,1,0,0.21935892778676735,0.31263447906322284,0.1297,0,63.76923076923077,0,47,45,53,9,4,7
CHE.hi.ambi.vege.wf.02.11.1,silvul,forb,2021-06-17,1,1,1,0,0,0,0.03443124626252403,0.025454862071669623,0.0129,0,0,0,44,58,53,12,8,9
CHE.hi.ambi.vege.wf.02.12.1,daucar,forb,2021-06-17,1,1,1,0,0,1,0.06576416699900058,0.2713827699467637,0.3545,0,0,238.9090909090909,80,129,152,5,7,8
CHE.hi.ambi.vege.wf.02.13.1,daucar,forb,2021-06-17,1,1,1,0,0,0,0.02543132246274421,0.2553295466863675,0.2678,0,0,0,83,157,148,4,5,5
CHE.hi.ambi.vege.wf.02.14.1,cenjac,forb,2021-06-17,1,1,1,0,1,1,0.04121077448489313,0.5674957465408348,0.6082,0,16.846153846153847,16.846153846153847,89,221,226,5,16,16
CHE.hi.ambi.vege.wf.02.15.1,hypper,forb,2021-06-17,1,1,1,0,0,0,0.014237066295797645,0.010838662014009388,0.0144,0,0,0,44,55,64,12,10,14
CHE.hi.ambi.vege.wf.02.16.1,brapin,graminoid,2021-06-17,1,1,1,0,0,0,0.06693208220850785,0.10337650871912366,0.3161,0,0,0,134,148,163,11,10,22
CHE.hi.ambi.vege.wf.02.17.1,plamed,forb,2021-06-17,1,1,1,0,0,0,0.25894909626901963,0.18049872615471685,0.2627,0,0,0,55,70,48,9,5,7
CHE.hi.ambi.vege.wf.02.18.1,hypper,forb,2021-06-17,1,1,1,0,1,1,0.09176425758370348,0.3514392283369301,0.4715,0,99.21428571428571,463,69,204,188,47,130,162
CHE.hi.ambi.vege.wf.02.19.1,salpra,forb,2021-06-17,1,1,1,0,0,0,0.058937347022367595,0.13265896646825787,0.0568,0,0,0,47,67,58,5,6,6
CHE.hi.ambi.vege.wf.02.20.1,silvul,forb,2021-06-17,1,1,1,0,0,0,0.02678980607414402,0.019370901283703994,0.0131,0,0,0,28,43,37,14,8,6
CHE.hi.ambi.vege.wf.02.21.1,medlup,legume,2021-06-17,1,0,0,0,NA,NA,0.02309858698847165,NA,NA,0,NA,NA,27,NA,NA,6,NA,NA
CHE.hi.ambi.vege.wf.02.22.1,silvul,forb,2021-06-17,1,1,1,0,0,0,0.05100739117081879,0.05991476918121711,0.0064,0,0,0,54,46,35,16,22,6
CHE.hi.ambi.vege.wf.02.23.1,scacol,forb,2021-06-17,1,1,1,0,0,0,0.05374440168103816,0.1058444828884853,0.3629,0,0,0,50,87,82,5,5,8
CHE.hi.ambi.vege.wf.02.24.1,scacol,forb,2021-06-17,1,1,1,0,0,1,0.03979222335637826,0.20409552562411865,0.5218,0,0,33.4,33,82,202,6,9,15
CHE.hi.ambi.vege.wf.02.25.1,cenjac,forb,2021-06-17,1,1,1,0,0,0,0.021609295492767345,0.1475940694250234,0.2265,0,0,0,69,118,138,4,9,11
CHE.hi.ambi.vege.wf.02.26.1,salpra,forb,2021-06-17,1,1,1,0,0,0,0.03422094674878591,0.024189521350748085,0.0101,0,0,0,28,31,15,6,5,4
CHE.hi.ambi.vege.wf.02.27.1,medlup,legume,2021-06-17,1,0,0,0,NA,NA,0.00897270301035574,NA,NA,0,NA,NA,45,NA,NA,4,NA,NA
CHE.hi.ambi.vege.wf.02.28.1,salpra,forb,2021-06-17,1,1,1,0,0,0,0.05284461901527541,0.037949097455065216,0.0032,0,0,0,29,33,22,8,5,4
CHE.hi.ambi.vege.wf.02.29.1,plamed,forb,2021-06-17,1,1,1,0,0,0,0.3083010456212798,0.11008514107977627,0.1102,0,0,0,44,51,44,10,5,7
CHE.hi.ambi.vege.wf.02.30.1,cenjac,forb,2021-06-17,1,1,1,0,0,0,0.09707593179999564,0.15961970026597025,0.4986,0,0,0,124,120,160,7,9,20
CHE.hi.warm.vege.wf.06.01.1,brapin,graminoid,2021-06-17,1,1,1,0,0,0,0.005512699087715554,0.022680407115469123,0.0421,0,0,0,52,115,119,3,4,5
CHE.hi.warm.vege.wf.06.02.1,daucar,forb,2021-06-17,1,1,1,0,0,0,0.03220767232540968,0.10491843506055828,0.0713,0,0,0,68,105,62,4,5,3
CHE.hi.warm.vege.wf.06.03.1,broere,graminoid,2021-06-17,1,1,1,0,0,0,0.09137243135480662,0.1038104028663784,0.189,0,0,0,220,190,114,8,9,16
CHE.hi.warm.vege.wf.06.04.1,broere,graminoid,2021-06-17,1,1,1,0,0,0,0.025380279475074524,0.09659893291808147,0.2571,0,0,0,177,162,144,4,10,15
CHE.hi.warm.vege.wf.06.05.1,hypper,forb,2021-06-17,1,1,1,0,0,0,0.029086576581683052,0.02126282995722378,0.0296,0,0,0,56,50,50,18,18,18
CHE.hi.warm.vege.wf.06.06.1,scacol,forb,2021-06-17,1,1,1,0,0,0,0.0670710611173929,0.1029303684145933,0.2115,0,0,0,40,74,76,8,6,10
CHE.hi.warm.vege.wf.06.07.1,broere,graminoid,2021-06-17,1,1,1,0,0,0,0.0603958632253255,0.08178542405451161,0.2021,0,0,0,181,151,169,8,10,18
CHE.hi.warm.vege.wf.06.08.1,brapin,graminoid,2021-06-17,1,1,1,0,0,0,0.013314439880840623,0.027939305857043177,0.0339,0,0,0,65,99,73,6,6,10
CHE.hi.warm.vege.wf.06.09.1,medlup,legume,2021-06-17,1,0,0,0,NA,NA,0.01516544283831928,NA,NA,0,NA,NA,50,NA,NA,4,NA,NA
CHE.hi.warm.vege.wf.06.10.1,plamed,forb,2021-06-17,1,1,1,0,0,0,0.06930907087940175,0.06355748321599718,0.0485,0,0,0,39,47,34,7,4,4
CHE.hi.warm.vege.wf.06.11.1,silvul,forb,2021-06-17,1,1,1,0,0,0,0.05845632594853512,0.03008424912957472,0.0269,0,0,0,40,70,58,24,8,10
CHE.hi.warm.vege.wf.06.12.1,daucar,forb,2021-06-17,1,1,0,0,0,NA,0.04235627720659337,0.13102147621347227,NA,0,0,NA,72,115,NA,4,5,NA
CHE.hi.warm.vege.wf.06.13.1,daucar,forb,2021-06-17,1,1,0,0,0,NA,0.18114467511971274,0.15983502300683192,NA,0,0,NA,180,121,NA,6,6,NA
CHE.hi.warm.vege.wf.06.14.1,cenjac,forb,2021-06-17,1,1,1,0,0,0,0.024734875404799624,0.044098238790424016,0.0465,0,0,0,71,117,70,4,4,7
CHE.hi.warm.vege.wf.06.15.1,hypper,forb,2021-06-17,1,1,1,0,0,0,0.1209625877013068,0.19114885593654593,0.1489,0,0,0,66,151,111,60,74,60
CHE.hi.warm.vege.wf.06.16.1,brapin,graminoid,2021-06-17,1,1,1,0,0,0,0.02180503131682832,0.07668700773946495,0.1331,0,0,0,59,116,101,9,11,12
CHE.hi.warm.vege.wf.06.17.1,plamed,forb,2021-06-17,1,1,1,0,0,0,0.2810742870960143,0.13447089669153278,0.094,0,0,0,64,72,61,9,4,4
CHE.hi.warm.vege.wf.06.18.1,hypper,forb,2021-06-17,1,1,1,0,0,0,0.172633317075205,0.4057762708868077,0.2695,0,0,0,73,185,148,80,132,96
CHE.hi.warm.vege.wf.06.19.1,salpra,forb,2021-06-17,1,1,1,0,0,0,0.043306278313680995,0.07407372951173254,0.0231,0,0,0,34,58,50,6,7,4
CHE.hi.warm.vege.wf.06.20.1,silvul,forb,2021-06-17,1,1,1,0,0,0,0.05608351008629905,0.02801575977047749,0.0193,0,0,0,92,62,38,11,8,6
CHE.hi.warm.vege.wf.06.21.1,medlup,legume,2021-06-17,1,0,0,0,NA,NA,0.01594702385723753,NA,NA,0,NA,NA,33,NA,NA,4,NA,NA
CHE.hi.warm.vege.wf.06.22.1,silvul,forb,2021-06-17,1,1,1,0,0,0,0.10350923343724965,0.0402167320065684,0.0295,0,0,0,74,72,41,23,10,13
CHE.hi.warm.vege.wf.06.23.1,scacol,forb,2021-06-17,1,1,0,0,0,NA,0.01705979839891316,0.0028616504063406836,NA,0,0,NA,37,27,NA,4,1,NA
CHE.hi.warm.vege.wf.06.24.1,scacol,forb,2021-06-17,1,1,1,0,0,0,0.04887001928401535,0.146124146048159,0.1816,0,0,0,41,68,52,6,8,13
CHE.hi.warm.vege.wf.06.25.1,cenjac,forb,2021-06-17,1,1,1,0,1,1,0.10942098327828985,0.4368666937931341,0.6156,0,16.846153846153847,16.846153846153847,125,235,284,7,12,7
CHE.hi.warm.vege.wf.06.26.1,salpra,forb,2021-06-17,1,1,1,0,0,0,0.09640611849977743,0.03928895092798837,0.0425,0,0,0,48,56,42,8,4,6
CHE.hi.warm.vege.wf.06.27.1,medlup,legume,2021-06-17,1,0,0,0,NA,NA,0.015539262418958998,NA,NA,0,NA,NA,39,NA,NA,5,NA,NA
CHE.hi.warm.vege.wf.06.28.1,salpra,forb,2021-06-17,1,1,1,0,0,0,0.09211369726937932,0.03049838208898595,0.0963,0,0,0,60,48,45,8,3,7
CHE.hi.warm.vege.wf.06.29.1,plamed,forb,2021-06-17,1,1,1,0,0,0,0.2336165434116126,0.0576405273177637,0.01,0,0,0,45,48,23,8,4,2
CHE.hi.warm.vege.wf.06.30.1,cenjac,forb,2021-06-17,1,1,1,0,1,0,0.03510438512298378,0.2953700025147692,0.0836,0,16.846153846153847,0,72,175,101,5,10,9
CHE.hi.warm.vege.wf.08.01.1,brapin,graminoid,2021-06-24,1,1,1,0,0,0,0.07831411456283124,0.08849060676385569,0.1626,0,0,0,168,188,126,9,8,14
CHE.hi.warm.vege.wf.08.02.1,daucar,forb,2021-06-17,1,1,1,0,0,0,0.05997658252726579,0.05068288396199097,0.0255,0,0,0,106,84,55,5,4,2
CHE.hi.warm.vege.wf.08.03.1,broere,graminoid,2021-06-17,1,1,1,0,0,1,0.18720796123697905,0.2224588300266414,0.5321,0,0,NA,228,159,184,15,20,27
CHE.hi.warm.vege.wf.08.04.1,broere,graminoid,2021-06-24,1,1,1,0,0,0,0.15219474181159043,0.19090458520941492,0.2996,0,0,0,212,141,182,14,19,18
CHE.hi.warm.vege.wf.08.05.1,hypper,forb,2021-06-17,1,1,1,0,0,0,0.08633392035377202,0.05662004151694553,0.1033,0,0,0,63,105,83,47,28,54
CHE.hi.warm.vege.wf.08.06.1,scacol,forb,2021-06-17,1,1,1,0,0,1,0.07585501142526709,0.17148776453481496,0.2846,0,0,33.4,49,58,71,8,10,23
CHE.hi.warm.vege.wf.08.07.1,broere,graminoid,2021-06-17,1,1,1,0,0,0,0.09122385404983123,0.22686222760784727,0.3719,0,0,0,220,216,224,9,16,20
CHE.hi.warm.vege.wf.08.08.1,brapin,graminoid,2021-06-17,1,1,1,0,0,0,0.10535091065678201,0.146061417763166,0.351,0,0,0,116,214,156,11,10,23
CHE.hi.warm.vege.wf.08.09.1,medlup,legume,2021-06-17,1,0,0,0,NA,NA,0.022153984441510136,NA,NA,0,NA,NA,52,NA,NA,6,NA,NA
CHE.hi.warm.vege.wf.08.10.1,plamed,forb,2021-06-17,1,1,1,0,0,0,0.12586292419577502,0.04398090109365962,0.0247,0,0,0,41,70,42,7,2,2
CHE.hi.warm.vege.wf.08.11.1,silvul,forb,2021-06-17,1,1,1,0,0,0,0.09467878435949988,0.03228516119458742,0.0212,0,0,0,80,46,33,20,12,9
CHE.hi.warm.vege.wf.08.12.1,daucar,forb,2021-06-17,1,1,1,0,0,0,0.05263447281381258,0.0381917792332054,0.0459,0,0,0,62,100,68,5,3,3
CHE.hi.warm.vege.wf.08.13.1,daucar,forb,2021-06-17,1,1,1,0,0,0,0.07848486873405801,0.131369942716274,0.0403,0,0,0,62,91,51,6,6,3
CHE.hi.warm.vege.wf.08.14.1,cenjac,forb,2021-06-17,1,1,1,0,1,0,0.0512975309043958,0.3258204244877998,0.04,0,16.846153846153847,0,79,233,52,6,9,5
CHE.hi.warm.vege.wf.08.15.1,hypper,forb,2021-06-17,1,1,1,0,1,0,0.10168544265506449,0.3063606254261381,0.0681,0,198.42857142857142,0,58,230,99,54,82,36
CHE.hi.warm.vege.wf.08.16.1,brapin,graminoid,2021-06-17,1,1,1,0,0,0,0.04240534156453911,0.06655290389228831,0.1333,0,0,0,115,144,96,7,7,13
CHE.hi.warm.vege.wf.08.17.1,plamed,forb,2021-06-17,1,1,1,0,0,0,0.26685789309240704,0.4357544578205575,0.2446,0,0,0,60,90,57,9,6,6
CHE.hi.warm.vege.wf.08.18.1,hypper,forb,2021-06-17,1,1,1,0,0,0,0.04298951226694751,0.1770314513252928,0.2145,0,0,0,44,133,143,30,78,72
CHE.hi.warm.vege.wf.08.19.1,salpra,forb,2021-06-17,1,1,1,0,0,0,0.09900485239289088,0.09893440146491439,0.0415,0,0,0,56,48,42,8,7,3
CHE.hi.warm.vege.wf.08.20.1,silvul,forb,2021-06-17,1,1,1,0,0,0,0.426367772114784,0.11358689842081124,0.0887,0,0,0,110,85,65,62,24,22
CHE.hi.warm.vege.wf.08.21.1,medlup,legume,2021-06-17,1,0,0,0,NA,NA,0.1102455790775555,NA,NA,0,NA,NA,75,NA,NA,10,NA,NA
CHE.hi.warm.vege.wf.08.22.1,silvul,forb,2021-06-17,1,1,1,0,0,0,0.2529412402752917,0.06244566991625353,0.0642,0,0,0,134,70,66,34,16,14
CHE.hi.warm.vege.wf.08.23.1,scacol,forb,2021-06-17,1,1,1,0,0,1,0.09996660428043048,0.37510198083180324,0.97,0,0,33.4,53,122,241,8,9,30
CHE.hi.warm.vege.wf.08.24.1,scacol,forb,2021-06-17,1,1,1,0,0,0,0.0665306013444365,0.22389113793892312,0.2526,0,0,0,53,77,71,6,9,10
CHE.hi.warm.vege.wf.08.25.1,cenjac,forb,2021-06-17,1,1,1,0,0,0,0.04690495368507196,0.009643625166831702,0.0324,0,0,0,72,75,74,6,2,3
CHE.hi.warm.vege.wf.08.26.1,salpra,forb,2021-06-17,1,1,1,0,0,0,0.20096232471345993,0.06474966138569598,0.1148,0,0,0,62,62,53,10,4,5
CHE.hi.warm.vege.wf.08.27.1,medlup,legume,2021-06-17,1,0,0,0,NA,NA,0.006625529736559994,NA,NA,0,NA,NA,36,NA,NA,3,NA,NA
CHE.hi.warm.vege.wf.08.28.1,salpra,forb,2021-06-17,1,1,1,0,0,0,0.19212486545155727,0.2763255912705337,0.1709,0,0,0,61,79,72,10,10,7
CHE.hi.warm.vege.wf.08.29.1,plamed,forb,2021-06-17,1,1,1,0,0,0,0.3378126630329221,0.30576453758275973,0.4177,0,0,0,47,68,61,10,6,8
CHE.hi.warm.vege.wf.08.30.1,cenjac,forb,2021-06-17,1,1,1,0,0,0,0.020543354117334097,0.021163399014760477,0.0748,0,0,0,46,69,42,5,4,8
CHE.hi.warm.vege.wf.09.01.1,brapin,graminoid,2021-06-17,1,1,1,0,0,0,0.021383633195771887,0.07349170106631782,0.11,0,0,0,66,137,154,8,9,10
CHE.hi.warm.vege.wf.09.02.1,daucar,forb,2021-06-17,1,1,1,0,0,0,0.05309178538931955,0.0811267203430767,0.0546,0,0,0,86,107,70,5,4,4
CHE.hi.warm.vege.wf.09.03.1,broere,graminoid,2021-06-17,1,1,1,0,0,0,0.035458565039454076,0.12443392729731477,0.2646,0,0,0,126,163,171,6,12,15
CHE.hi.warm.vege.wf.09.04.1,broere,graminoid,2021-06-17,1,1,1,0,0,0,0.0450062633681603,0.1252976233882231,0.148,0,0,0,240,216,222,5,10,6
CHE.hi.warm.vege.wf.09.05.1,hypper,forb,2021-06-17,1,1,1,0,0,0,0.05270285548631753,0.030830333919463934,0.0508,0,0,0,45,107,79,36,16,38
CHE.hi.warm.vege.wf.09.06.1,scacol,forb,2021-06-23,1,1,1,0,0,0,0.0428016832395088,0.070589218862448,0.0114,0,0,0,30,70,38,8,5,4
CHE.hi.warm.vege.wf.09.07.2,broere,graminoid,2021-07-28,1,1,1,0,0,0,0.05870567722621283,0.1503141639306329,0.3226,0,0,0,317,194,208,4,12,18
CHE.hi.warm.vege.wf.09.08.1,brapin,graminoid,2021-06-17,1,1,1,0,0,0,0.024865227283316138,0.050789449713983185,0.1019,0,0,0,78,142,122,8,6,10
CHE.hi.warm.vege.wf.09.09.1,medlup,legume,2021-06-17,1,0,0,0,NA,NA,0.021459318395579647,NA,NA,0,NA,NA,46,NA,NA,6,NA,NA
CHE.hi.warm.vege.wf.09.10.1,plamed,forb,2021-06-17,1,1,1,0,0,0,0.06396708659447595,0.053638332034654186,0.1039,0,0,0,42,60,31,6,3,5
CHE.hi.warm.vege.wf.09.11.1,silvul,forb,2021-06-17,1,1,1,0,0,0,0.11464915634682822,0.09475015991669171,0.0255,0,0,0,70,75,31,28,22,14
CHE.hi.warm.vege.wf.09.12.1,daucar,forb,2021-06-17,1,1,1,0,0,0,0.26488112511012235,0.4207894096067864,0.1444,0,0,0,194,167,107,7,7,4
CHE.hi.warm.vege.wf.09.13.1,daucar,forb,2021-06-17,1,1,0,0,1,NA,0.12194225464790098,1.2969979327696066,NA,0,238.9090909090909,NA,117,175,NA,5,5,NA
CHE.hi.warm.vege.wf.09.14.1,cenjac,forb,2021-06-17,1,1,0,0,0,NA,0.015712364717545543,0.12851428793322991,NA,0,0,NA,70,126,NA,3,10,NA
CHE.hi.warm.vege.wf.09.15.1,hypper,forb,2021-06-17,1,1,1,0,0,0,0.06604524586750395,0.06712762501761273,0.1163,0,0,0,59,132,126,36,30,37
CHE.hi.warm.vege.wf.09.16.1,brapin,graminoid,2021-06-17,1,1,1,0,0,0,0.030178010771473373,0.1396463785518278,0.3632,0,0,0,90,178,151,7,11,29
CHE.hi.warm.vege.wf.09.17.1,plamed,forb,2021-06-17,1,1,1,0,0,0,0.08194901097839226,0.06855839765068576,0.1678,0,0,0,41,68,44,6,3,6
CHE.hi.warm.vege.wf.09.18.1,hypper,forb,2021-06-17,1,1,1,0,0,0,0.1591970429844902,0.34057701822938913,0.1796,0,0,0,74,168,135,72,120,72
CHE.hi.warm.vege.wf.09.19.1,salpra,forb,2021-06-17,1,1,1,0,NA,0,0.09174501092926217,NA,0.0626,0,NA,0,42,NA,39,10,NA,7
CHE.hi.warm.vege.wf.09.20.1,silvul,forb,2021-06-17,1,1,1,0,0,0,0.12998379476169564,0.06275958371696952,0.0818,0,0,0,52,77,52,36,14,24
CHE.hi.warm.vege.wf.09.21.1,medlup,legume,2021-06-17,1,1,0,0,1,NA,0.22988364162610495,0.05649474221468239,NA,0,45,NA,48,46,NA,24,8,NA
CHE.hi.warm.vege.wf.09.22.2,silvul,forb,2021-07-28,1,1,1,0,0,0,0.07204808222709715,0.039094850973552135,0.0068,0,0,0,96,58,31,14,12,4
CHE.hi.warm.vege.wf.09.23.1,scacol,forb,2021-06-23,1,1,1,0,0,0,0.03665873610015223,0.19557890926624952,0.164,0,0,0,38,83,59,6,8,8
CHE.hi.warm.vege.wf.09.24.1,scacol,forb,2021-06-23,1,1,1,0,0,1,0.10413920056495798,0.3652183521126192,1.03,0,0,100.19999999999999,51,109,270,8,10,31
CHE.hi.warm.vege.wf.09.25.1,cenjac,forb,2021-06-17,1,1,1,0,1,1,0.08035478961649246,0.38715742649797336,0.1165,0,16.846153846153847,16.846153846153847,118,191,158,6,11,3
CHE.hi.warm.vege.wf.09.26.1,salpra,forb,2021-06-17,1,1,1,0,0,0,0.14277450897801977,0.07423003942315395,0.0477,0,0,0,44,75,37,10,4,4
CHE.hi.warm.vege.wf.09.27.1,medlup,legume,2021-06-17,1,1,1,0,1,0,0.01241871606802155,0.1088255290325487,0.0022,0,36,0,41,86,23,4,10,2
CHE.hi.warm.vege.wf.09.28.1,salpra,forb,2021-06-17,1,1,1,0,0,0,0.06532889949538805,0.13359196411883686,0.0876,0,0,0,47,65,66,7,6,5
CHE.hi.warm.vege.wf.09.29.1,plamed,forb,2021-06-17,1,1,1,0,0,0,0.09533729490538051,0.07210087038716015,0.2265,0,0,0,42,56,47,7,4,6
CHE.hi.warm.vege.wf.09.30.1,cenjac,forb,2021-06-17,1,1,1,0,1,1,0.0415299071529168,0.33298856085179496,0.2019,0,16.846153846153847,16.846153846153847,77,227,207,5,8,7
CHE.hi.warm.vege.wf.07.01.1,brapin,graminoid,2021-06-24,1,1,1,0,0,0,0.0164675073553055,0.12866604828746772,0.0504,0,0,0,49,177,129,8,12,8
CHE.hi.warm.vege.wf.07.02.1,daucar,forb,2021-06-17,1,1,1,0,1,0,0.12517636574114602,0.721691202123117,0.0059,0,238.9090909090909,0,96,195,50,8,9,2
CHE.hi.warm.vege.wf.07.03.1,broere,graminoid,2021-06-17,1,1,1,0,0,0,0.0374831372965147,0.0835407982259324,0.0985,0,0,0,164,276,148,5,6,7
CHE.hi.warm.vege.wf.07.04.1,broere,graminoid,2021-06-17,1,1,1,0,0,0,0.0884181565433272,0.16522921652165826,0.1964,0,0,0,132,204,191,13,13,16
CHE.hi.warm.vege.wf.07.05.1,hypper,forb,2021-06-17,1,1,1,0,0,0,0.05707065940905237,0.05240761953461116,0.0459,0,0,0,50,116,68,36,26,48
CHE.hi.warm.vege.wf.07.06.1,scacol,forb,2021-06-17,1,1,1,0,0,1,0.1382937988005993,0.6265631537483296,0.65,0,0,100.19999999999999,55,162,207,10,17,16
CHE.hi.warm.vege.wf.07.07.1,broere,graminoid,2021-06-17,1,1,1,0,0,0,0.05789217875764207,0.12905745376502897,0.3842,0,0,0,190,186,159,7,11,35
CHE.hi.warm.vege.wf.07.08.1,brapin,graminoid,2021-06-24,1,1,1,0,0,0,0.030723665416395683,0.06798309078764286,0.0842,0,0,0,67,143,103,10,8,9
