unique_plant_ID,species,functional_group,date_measurement,date_planting,collector,flower_status,biomass,height_vegetative_str,number_leaves
CHE.lo.ambi.bare.wf.09.01.2,brapin,graminoid,2021-06-28,2021-06-22,EI,0,0.09808244076091088,194,8
CHE.lo.ambi.bare.wf.09.02.2,daucar,forb,2021-06-28,2021-06-22,EI,0,0.12667733033152184,154,4
CHE.lo.ambi.bare.wf.09.03.2,broere,graminoid,2021-06-28,2021-06-22,EI,0,0.05131274581442262,437,3
CHE.lo.ambi.bare.wf.09.04.2,broere,graminoid,2021-06-28,2021-06-24,EI,0,0.04858799514442687,318,4
CHE.lo.ambi.bare.wf.09.05.2,hypper,forb,2021-06-28,2021-06-22,EI,0,0.026883562584088392,39,21
CHE.lo.ambi.bare.wf.09.06.2,scacol,forb,2021-06-28,2021-06-22,EI,0,0.0157359644711062,16,8
CHE.lo.ambi.bare.wf.09.07.2,broere,graminoid,2021-06-28,2021-06-22,EI,0,0.05989954562118665,403,4
CHE.lo.ambi.bare.wf.09.08.2,brapin,graminoid,2021-06-28,2021-06-22,EI,0,0.04805376838191886,177,5
CHE.lo.ambi.bare.wf.09.09.2,medlup,legume,2021-06-28,2021-06-22,EI,0,0.013869216599734729,34,5
CHE.lo.ambi.bare.wf.09.10.2,plamed,forb,2021-06-28,2021-06-22,EI,0,0.2034801738617549,81,5
CHE.lo.ambi.bare.wf.09.11.1,silvul,forb,2021-06-28,2021-06-16,EI,0,0.11369681247782543,104,19
CHE.lo.ambi.bare.wf.09.12.2,daucar,forb,2021-06-28,2021-06-22,EI,0,0.014795796320821746,147,2
CHE.lo.ambi.bare.wf.09.13.2,daucar,forb,2021-06-28,2021-06-22,EI,0,0.13062209104266922,144,5
CHE.lo.ambi.bare.wf.09.14.1,cenjac,forb,2021-06-28,2021-06-16,EI,0,0.023832579227016613,79,4
CHE.lo.ambi.bare.wf.09.15.2,hypper,forb,2021-06-28,2021-06-22,EI,0,0.05450010168138104,67,30
CHE.lo.ambi.bare.wf.09.16.1,brapin,graminoid,2021-06-28,2021-06-16,EI,0,0.039217016414429255,285,3
CHE.lo.ambi.bare.wf.09.17.1,plamed,forb,2021-06-28,2021-06-16,EI,0,0.03998533749545441,56,4
CHE.lo.ambi.bare.wf.09.18.3,hypper,forb,2021-06-28,2021-06-24,EI,0,0.051297770968728236,67,27
CHE.lo.ambi.bare.wf.09.19.2,salpra,forb,2021-06-28,2021-06-22,EI,0,0.21989649970979264,84,8
CHE.lo.ambi.bare.wf.09.20.1,silvul,forb,2021-06-28,2021-06-16,EI,0,0.0553751302937906,62,14
CHE.lo.ambi.bare.wf.09.21.1,medlup,legume,2021-06-28,2021-06-16,EI,0,0.029760241282828306,74,6
CHE.lo.ambi.bare.wf.09.22.3,silvul,forb,2021-06-28,2021-06-24,EI,0,0.01773146713758394,30,9
CHE.lo.ambi.bare.wf.09.23.3,scacol,forb,2021-06-28,2021-06-24,EI,0,0.03218795142159686,32,6
CHE.lo.ambi.bare.wf.09.24.2,scacol,forb,2021-06-28,2021-06-22,EI,0,0.00930869928954561,21,6
CHE.lo.ambi.bare.wf.09.25.1,cenjac,forb,2021-06-28,2021-06-16,EI,0,0.07708014636280255,165,5
CHE.lo.ambi.bare.wf.09.26.1,salpra,forb,2021-06-28,2021-06-16,EI,0,0.010318550969410591,17,4
CHE.lo.ambi.bare.wf.09.27.1,medlup,legume,2021-06-28,2021-06-16,EI,0,0.005046320034537672,40,2
CHE.lo.ambi.bare.wf.09.28.2,salpra,forb,2021-06-28,2021-06-22,EI,0,0.30534795204725396,70,12
CHE.lo.ambi.bare.wf.09.29.2,plamed,forb,2021-06-28,2021-06-22,EI,0,0.39736472960171654,60,8
CHE.lo.ambi.bare.wf.09.30.1,cenjac,forb,2021-06-28,2021-06-16,EI,0,0.08851534061689273,145,6
CHE.lo.ambi.vege.wf.09.01.1,brapin,graminoid,2021-06-21,2021-06-16,EI,0,0.04393944797324727,232,4
CHE.lo.ambi.vege.wf.09.02.1,daucar,forb,2021-06-21,2021-06-16,EI,0,0.08473619080871123,167,4
CHE.lo.ambi.vege.wf.09.04.1,broere,graminoid,2021-06-21,2021-06-16,EI,0,0.03380286398197679,211,4
CHE.lo.ambi.vege.wf.09.05.1,hypper,forb,2021-06-21,2021-06-16,EI,0,0.017383491107056517,52,12
CHE.lo.ambi.vege.wf.09.06.1,scacol,forb,2021-06-21,2021-06-16,EI,0,0.04280652464247983,55,5
CHE.lo.ambi.vege.wf.09.08.1,brapin,graminoid,2021-06-21,2021-06-16,EI,0,0.039511632850762285,151,5
CHE.lo.ambi.vege.wf.09.09.1,medlup,legume,2021-06-21,2021-06-16,EI,0,0.02128349489531498,65,4
CHE.lo.ambi.vege.wf.09.10.1,plamed,forb,2021-06-21,2021-06-16,EI,0,0.23912424493309728,75,6
CHE.lo.ambi.vege.wf.09.11.1,silvul,forb,2021-06-21,2021-06-16,EI,0,0.05127074559606905,78,11
CHE.lo.ambi.vege.wf.09.12.1,daucar,forb,2021-06-21,2021-06-16,EI,0,0.2518568585044194,186,5
CHE.lo.ambi.vege.wf.09.13.1,daucar,forb,2021-06-21,2021-06-16,EI,0,0.16144381212501546,191,4
CHE.lo.ambi.vege.wf.09.14.1,cenjac,forb,2021-06-21,2021-06-16,EI,0,0.1014924275488179,146,6
CHE.lo.ambi.vege.wf.09.15.1,hypper,forb,2021-06-21,2021-06-16,EI,0,0.012902143761176129,48,10
CHE.lo.ambi.vege.wf.09.16.1,brapin,graminoid,2021-06-21,2021-06-16,EI,0,0.08811487496516617,310,6
CHE.lo.ambi.vege.wf.09.17.1,plamed,forb,2021-06-21,2021-06-16,EI,0,0.3521613704583204,99,5
CHE.lo.ambi.vege.wf.09.18.1,hypper,forb,2021-06-21,2021-06-16,EI,0,0.01474402134094689,57,10
CHE.lo.ambi.vege.wf.09.19.1,salpra,forb,2021-06-21,2021-06-16,EI,0,0.1871122405113169,70,8
CHE.lo.ambi.vege.wf.09.20.1,silvul,forb,2021-06-21,2021-06-16,EI,0,0.07757287513077366,105,13
CHE.lo.ambi.vege.wf.09.21.1,medlup,legume,2021-06-21,2021-06-16,EI,0,0.03194037454172253,68,6
CHE.lo.ambi.vege.wf.09.22.1,silvul,forb,2021-06-21,2021-06-16,EI,0,0.08471650825151306,125,12
CHE.lo.ambi.vege.wf.09.23.1,scacol,forb,2021-06-21,2021-06-16,EI,0,0.024261326957707,45,4
CHE.lo.ambi.vege.wf.09.24.1,scacol,forb,2021-06-21,2021-06-16,EI,0,0.041732072057429105,51,6
CHE.lo.ambi.vege.wf.09.25.1,cenjac,forb,2021-06-21,2021-06-16,EI,0,0.09174991534421584,132,6
CHE.lo.ambi.vege.wf.09.26.1,salpra,forb,2021-06-21,2021-06-16,EI,0,0.11074769628436539,49,8
CHE.lo.ambi.vege.wf.09.27.1,medlup,legume,2021-06-21,2021-06-16,EI,0,0.033601079232167694,99,5
CHE.lo.ambi.vege.wf.09.28.1,salpra,forb,2021-06-21,2021-06-16,EI,0,0.1939250009880857,62,10
CHE.lo.ambi.vege.wf.09.29.1,plamed,forb,2021-06-21,2021-06-16,EI,0,0.18805428244784023,66,5
CHE.lo.ambi.vege.wf.09.30.1,cenjac,forb,2021-06-21,2021-06-16,EI,0,0.12238550466766311,140,7
CHE.lo.ambi.bare.wf.10.01.1,brapin,graminoid,2021-06-28,2021-06-16,EI,0,0.03319341347932011,230,3
CHE.lo.ambi.bare.wf.10.02.2,daucar,forb,2021-06-28,2021-06-22,EI,0,0.22869406282154459,153,5
CHE.lo.ambi.bare.wf.10.03.3,broere,graminoid,2021-06-28,2021-06-28,EI,0,0.051020717100654096,275,4
CHE.lo.ambi.bare.wf.10.04.2,broere,graminoid,2021-06-28,2021-06-22,EI,0,0.04740117059820102,188,5
CHE.lo.ambi.bare.wf.10.05.1,hypper,forb,2021-06-28,2021-06-16,EI,0,0.024211622050214474,59,16
CHE.lo.ambi.bare.wf.10.06.3,scacol,forb,2021-06-28,2021-06-24,EI,0,0.006694454583446999,16,6
CHE.lo.ambi.bare.wf.10.07.2,broere,graminoid,2021-06-28,2021-06-22,EI,0,0.029054481540281896,188,4
CHE.lo.ambi.bare.wf.10.08.2,brapin,graminoid,2021-06-28,2021-06-22,EI,0,0.0753198281959317,216,6
CHE.lo.ambi.bare.wf.10.09.1,medlup,legume,2021-06-28,2021-06-16,EI,0,0.020543206208126438,57,5
CHE.lo.ambi.bare.wf.10.10.2,plamed,forb,2021-06-28,2021-06-22,EI,0,0.032636591785515374,42,4
CHE.lo.ambi.bare.wf.10.11.1,silvul,forb,2021-06-28,2021-06-16,EI,0,0.00861550348111759,47,3
CHE.lo.ambi.bare.wf.10.12.2,daucar,forb,2021-06-28,2021-06-22,EI,0,0.030256857093919905,157,2
CHE.lo.ambi.bare.wf.10.13.2,daucar,forb,2021-06-28,2021-06-22,EI,0,0.16754414324740396,211,4
CHE.lo.ambi.bare.wf.10.14.2,cenjac,forb,2021-06-28,2021-06-22,EI,0,0.09265286229938835,128,6
CHE.lo.ambi.bare.wf.10.15.2,hypper,forb,2021-06-28,2021-06-22,EI,0,0.09426929899906543,79,46
CHE.lo.ambi.bare.wf.10.16.1,brapin,graminoid,2021-06-28,2021-06-16,EI,0,0.19643741439539616,341,10
CHE.lo.ambi.bare.wf.10.17.2,plamed,forb,2021-06-28,2021-06-22,EI,0,0.04339933548268039,38,4
CHE.lo.ambi.bare.wf.10.18.2,hypper,forb,2021-06-28,2021-06-22,EI,0,0.03146649326762586,56,20
CHE.lo.ambi.bare.wf.10.19.1,salpra,forb,2021-06-28,2021-06-16,EI,0,0.0599667743651502,35,8
CHE.lo.ambi.bare.wf.10.20.2,silvul,forb,2021-06-28,2021-06-22,EI,0,0.018866816294170963,36,8
CHE.lo.ambi.bare.wf.10.21.1,medlup,legume,2021-06-28,2021-06-16,EI,0,0.09324968215999702,56,13
CHE.lo.ambi.bare.wf.10.22.1,silvul,forb,2021-06-28,2021-06-16,EI,0,0.13284696496497517,62,33
CHE.lo.ambi.bare.wf.10.23.1,scacol,forb,2021-06-28,2021-06-16,EI,0,0.029348662105367386,34,5
CHE.lo.ambi.bare.wf.10.24.3,scacol,forb,2021-06-28,2021-06-24,EI,0,0.029988996087559224,30,6
CHE.lo.ambi.bare.wf.10.25.2,cenjac,forb,2021-06-28,2021-06-22,EI,0,0.10907481923493674,133,7
CHE.lo.ambi.bare.wf.10.26.1,salpra,forb,2021-06-28,2021-06-16,EI,0,0.08363302534833941,42,8
CHE.lo.ambi.bare.wf.10.27.2,medlup,legume,2021-06-28,2021-06-22,EI,0,0.10361326433800228,90,11
CHE.lo.ambi.bare.wf.10.28.2,salpra,forb,2021-06-28,2021-06-22,EI,0,0.14602561111366358,45,10
CHE.lo.ambi.bare.wf.10.29.2,plamed,forb,2021-06-28,2021-06-22,EI,0,0.02768029807694814,25,5
CHE.lo.ambi.bare.wf.10.30.2,cenjac,forb,2021-06-28,2021-06-22,EI,0,0.10248405229006598,148,6
CHE.lo.ambi.vege.wf.10.01.1,brapin,graminoid,2021-06-21,2021-06-16,EI,0,0.08280387094537882,230,6
CHE.lo.ambi.vege.wf.10.02.1,daucar,forb,2021-06-21,2021-06-16,EI,0,0.08427604938779794,195,3
CHE.lo.ambi.vege.wf.10.03.1,broere,graminoid,2021-06-21,2021-06-16,EI,0,0.08674307804078928,367,5
CHE.lo.ambi.vege.wf.10.04.1,broere,graminoid,2021-06-21,2021-06-16,EI,0,0.0886371562419446,387,5
CHE.lo.ambi.vege.wf.10.05.1,hypper,forb,2021-06-21,2021-06-16,EI,0,0.032567105562001535,68,18
CHE.lo.ambi.vege.wf.10.06.1,scacol,forb,2021-06-21,2021-06-16,EI,0,0.026605074216566375,34,6
CHE.lo.ambi.vege.wf.10.07.1,broere,graminoid,2021-06-21,2021-06-16,EI,0,0.03981221406738724,335,3
CHE.lo.ambi.vege.wf.10.08.1,brapin,graminoid,2021-06-21,2021-06-16,EI,0,0.04397873976524832,212,4
CHE.lo.ambi.vege.wf.10.09.1,medlup,legume,2021-06-21,2021-06-16,EI,0,0.005603787583210662,35,3
CHE.lo.ambi.vege.wf.10.10.1,plamed,forb,2021-06-21,2021-06-16,EI,0,0.17584827461996005,55,5
CHE.lo.ambi.vege.wf.10.11.1,silvul,forb,2021-06-21,2021-06-16,EI,0,0.07648531003153769,83,16
CHE.lo.ambi.vege.wf.10.12.1,daucar,forb,2021-06-21,2021-06-16,EI,0,0.15121675152274427,167,4
CHE.lo.ambi.vege.wf.10.13.1,daucar,forb,2021-06-21,2021-06-21,EI,0,0.07502614311865693,120,4
CHE.lo.ambi.vege.wf.10.14.1,cenjac,forb,2021-06-21,2021-06-16,EI,0,0.040245311235752625,104,4
CHE.lo.ambi.vege.wf.10.15.1,hypper,forb,2021-06-21,2021-06-16,EI,0,0.1043123918485284,118,40
CHE.lo.ambi.vege.wf.10.16.1,brapin,graminoid,2021-06-21,2021-06-16,EI,0,0.05241190679132708,266,4
CHE.lo.ambi.vege.wf.10.17.1,plamed,forb,2021-06-21,2021-06-16,EI,0,0.14708903622831057,61,5
CHE.lo.ambi.vege.wf.10.18.1,hypper,forb,2021-06-21,2021-06-16,EI,0,0.025854500881018785,53,16
CHE.lo.ambi.vege.wf.10.19.1,salpra,forb,2021-06-21,2021-06-16,EI,0,0.10243235918145181,52,8
CHE.lo.ambi.vege.wf.10.20.1,silvul,forb,2021-06-21,2021-06-16,EI,0,0.02803051723739242,40,11
CHE.lo.ambi.vege.wf.10.21.1,medlup,legume,2021-06-21,2021-06-16,EI,0,0.012117345748390929,58,4
CHE.lo.ambi.vege.wf.10.22.1,silvul,forb,2021-06-21,2021-06-16,EI,0,0.1149507000094719,100,19
CHE.lo.ambi.vege.wf.10.23.1,scacol,forb,2021-06-21,2021-06-16,EI,0,0.023022667377685452,29,6
CHE.lo.ambi.vege.wf.10.24.1,scacol,forb,2021-06-21,2021-06-16,EI,0,0.025929841575545818,22,8
CHE.lo.ambi.vege.wf.10.25.1,cenjac,forb,2021-06-21,2021-06-16,EI,0,0.0644897350154199,123,5
CHE.lo.ambi.vege.wf.10.26.1,salpra,forb,2021-06-21,2021-06-16,EI,0,0.1512112678795715,69,7
CHE.lo.ambi.vege.wf.10.27.1,medlup,legume,2021-06-21,2021-06-16,EI,0,0.013657767717331836,47,4
CHE.lo.ambi.vege.wf.10.28.1,salpra,forb,2021-06-21,2021-06-16,EI,0,0.05261689537656974,40,7
CHE.lo.ambi.vege.wf.10.29.1,plamed,forb,2021-06-21,2021-06-16,EI,0,0.06943098071452448,47,5
CHE.lo.ambi.vege.wf.10.30.1,cenjac,forb,2021-06-21,2021-06-16,EI,0,0.08888146061774378,161,5
CHE.hi.warm.vege.wf.01.01.1,brapin,graminoid,2021-06-23,2021-06-17,EI,0,0.05344939536730598,161,6
CHE.hi.warm.vege.wf.01.02.1,daucar,forb,2021-06-23,2021-06-17,EI,0,0.02060669396181507,81,3
CHE.hi.warm.vege.wf.01.03.1,broere,graminoid,2021-06-23,2021-06-17,EI,0,0.07297594734622395,306,5
CHE.hi.warm.vege.wf.01.04.1,broere,graminoid,2021-06-23,2021-06-17,EI,0,0.03898104273412925,310,3
CHE.hi.warm.vege.wf.01.05.1,hypper,forb,2021-06-23,2021-06-17,EI,0,0.009956360879912052,26,10
CHE.hi.warm.vege.wf.01.06.1,scacol,forb,2021-06-23,2021-06-17,EI,0,0.00461965134481204,20,2
CHE.hi.warm.vege.wf.01.07.1,broere,graminoid,2021-06-23,2021-06-23,EI,0,0.09045107878583278,375,5
CHE.hi.warm.vege.wf.01.08.1,brapin,graminoid,2021-06-23,2021-06-17,EI,0,0.016300805007965515,109,4
CHE.hi.warm.vege.wf.01.09.1,medlup,legume,2021-06-23,2021-06-17,EI,0,0.01970725457803077,51,4
CHE.hi.warm.vege.wf.01.10.1,plamed,forb,2021-06-23,2021-06-17,EI,0,0.13008063428297087,59,5
CHE.hi.warm.vege.wf.01.11.1,silvul,forb,2021-06-23,2021-06-17,EI,0,0.07516045247968525,70,17
CHE.hi.warm.vege.wf.01.12.1,daucar,forb,2021-06-23,2021-06-17,EI,0,0.14770315080314844,165,4
CHE.hi.warm.vege.wf.01.13.1,daucar,forb,2021-06-23,2021-06-17,EI,0,0.2278725115725954,155,5
CHE.hi.warm.vege.wf.01.14.1,cenjac,forb,2021-06-23,2021-06-17,EI,0,0.09016630765762296,131,6
CHE.hi.warm.vege.wf.01.15.1,hypper,forb,2021-06-23,2021-06-17,EI,0,0.036011322384645286,65,20
CHE.hi.warm.vege.wf.01.16.1,brapin,graminoid,2021-06-23,2021-06-17,EI,0,0.11072250621906161,217,7
CHE.hi.warm.vege.wf.01.17.1,plamed,forb,2021-06-23,2021-06-17,EI,0,0.03998533749545441,56,4
CHE.hi.warm.vege.wf.01.18.1,hypper,forb,2021-06-23,2021-06-17,EI,0,0.01938541741412026,42,14
CHE.hi.warm.vege.wf.01.19.1,salpra,forb,2021-06-23,2021-06-17,EI,0,0.21899043458823775,64,10
CHE.hi.warm.vege.wf.01.20.1,silvul,forb,2021-06-23,2021-06-17,EI,0,0.14340031445160856,133,19
CHE.hi.warm.vege.wf.01.21.1,medlup,legume,2021-06-23,2021-06-17,EI,0,0.03531404592673667,66,6
CHE.hi.warm.vege.wf.01.22.1,silvul,forb,2021-06-23,2021-06-17,EI,0,0.06185438218838467,70,14
CHE.hi.warm.vege.wf.01.23.1,scacol,forb,2021-06-23,2021-06-17,EI,0,0.011880397431143176,23,4
CHE.hi.warm.vege.wf.01.24.1,scacol,forb,2021-06-23,2021-06-17,EI,0,0.010373653572435672,26,4
CHE.hi.warm.vege.wf.01.25.1,cenjac,forb,2021-06-23,2021-06-17,EI,0,0.05838357336190102,110,5
CHE.hi.warm.vege.wf.01.26.1,salpra,forb,2021-06-23,2021-06-17,EI,0,0.18577622781337144,72,8
CHE.hi.warm.vege.wf.01.27.1,medlup,legume,2021-06-23,2021-06-17,EI,0,0.0426341795060238,83,6
CHE.hi.warm.vege.wf.01.28.1,salpra,forb,2021-06-23,2021-06-17,EI,0,0.1557564857496091,63,7
CHE.hi.warm.vege.wf.01.29.1,plamed,forb,2021-06-23,2021-06-17,EI,0,0.055360874361827406,52,4
CHE.hi.warm.vege.wf.01.30.1,cenjac,forb,2021-06-23,2021-06-17,EI,0,0.08692538362668628,126,6
CHE.hi.ambi.vege.wf.01.01.1,brapin,graminoid,2021-06-23,2021-06-17,EI,0,0.05710254525605145,161,6
CHE.hi.ambi.vege.wf.01.02.1,daucar,forb,2021-06-23,2021-06-17,EI,0,0.1793206764942684,154,5
CHE.hi.ambi.vege.wf.01.03.1,broere,graminoid,2021-06-23,2021-06-17,EI,0,0.095597641996316,426,5
CHE.hi.ambi.vege.wf.01.04.1,broere,graminoid,2021-06-23,2021-06-17,EI,0,0.08221558862782868,351,5
CHE.hi.ambi.vege.wf.01.05.1,hypper,forb,2021-06-23,2021-06-17,EI,0,0.02345709179143712,60,14
CHE.hi.ambi.vege.wf.01.06.1,scacol,forb,2021-06-23,2021-06-17,EI,0,0.028828004597486717,32,6
CHE.hi.ambi.vege.wf.01.07.1,broere,graminoid,2021-06-23,2021-06-17,EI,0,0.06706454800365333,361,4
CHE.hi.ambi.vege.wf.01.08.1,brapin,graminoid,2021-06-23,2021-06-17,EI,0,0.052952273836767164,204,5
CHE.hi.ambi.vege.wf.01.09.1,medlup,legume,2021-06-23,2021-06-17,EI,0,0.01770139749200639,51,5
CHE.hi.ambi.vege.wf.01.10.1,plamed,forb,2021-06-23,2021-06-17,EI,0,0.18965519222105093,67,5
CHE.hi.ambi.vege.wf.01.11.2,silvul,forb,2021-06-23,2021-06-23,EI,0,0.06769234555754101,78,14
CHE.hi.ambi.vege.wf.01.12.1,daucar,forb,2021-06-23,2021-06-17,EI,0,0.30754676700954114,162,6
CHE.hi.ambi.vege.wf.01.13.1,daucar,forb,2021-06-23,2021-06-17,EI,0,0.25241038602872534,141,6
CHE.hi.ambi.vege.wf.01.14.1,cenjac,forb,2021-06-23,2021-06-17,EI,0,0.11117562068923524,153,6
CHE.hi.ambi.vege.wf.01.15.1,hypper,forb,2021-06-23,2021-06-17,EI,0,0.05010673726582801,63,28
CHE.hi.ambi.vege.wf.01.16.1,brapin,graminoid,2021-06-23,2021-06-17,EI,0,0.0435427847329668,171,5
CHE.hi.ambi.vege.wf.01.17.1,plamed,forb,2021-06-23,2021-06-17,EI,0,0.008445942255980374,41,3
CHE.hi.ambi.vege.wf.01.18.1,hypper,forb,2021-06-23,2021-06-17,EI,0,0.059796480155319645,66,32
CHE.hi.ambi.vege.wf.01.19.1,salpra,forb,2021-06-23,2021-06-17,EI,0,0.20458719023759656,73,8
CHE.hi.ambi.vege.wf.01.20.1,silvul,forb,2021-06-23,2021-06-17,EI,0,0.09589693162325606,66,22
CHE.hi.ambi.vege.wf.01.21.1,medlup,legume,2021-06-23,2021-06-17,EI,0,0.03290717471224017,59,5
CHE.hi.ambi.vege.wf.01.22.1,silvul,forb,2021-06-23,2021-06-17,EI,0,0.04744577196866707,62,12
CHE.hi.ambi.vege.wf.01.23.1,scacol,forb,2021-06-23,2021-06-17,EI,0,0.060532363357468054,45,7
CHE.hi.ambi.vege.wf.01.24.1,scacol,forb,2021-06-23,2021-06-17,EI,0,0.09683199813388257,56,7
CHE.hi.ambi.vege.wf.01.25.1,cenjac,forb,2021-06-23,2021-06-17,EI,0,0.09607265623972597,133,6
CHE.hi.ambi.vege.wf.01.26.1,salpra,forb,2021-06-23,2021-06-17,EI,0,0.2118039826092443,78,7
CHE.hi.ambi.vege.wf.01.27.1,medlup,legume,2021-06-23,2021-06-17,EI,0,0.05395418594083006,87,6
CHE.hi.ambi.vege.wf.01.28.1,salpra,forb,2021-06-23,2021-06-17,EI,0,0.16571479824618224,61,8
CHE.hi.ambi.vege.wf.01.29.2,plamed,forb,2021-06-23,2021-06-23,EI,0,0.2716530914330131,46,9
CHE.hi.ambi.vege.wf.01.30.1,cenjac,forb,2021-06-23,2021-06-17,EI,0,0.0678555652551126,184,4
CHE.hi.ambi.bare.wf.01.01.1,brapin,graminoid,2021-06-23,2021-06-17,PS,0,0.07604633004551546,159,8
CHE.hi.ambi.bare.wf.01.02.1,daucar,forb,2021-06-23,2021-06-17,PS,0,0.054395572865371285,95,4
CHE.hi.ambi.bare.wf.01.03.1,broere,graminoid,2021-06-23,2021-06-23,PS,0,0.06586729842432766,258,5
CHE.hi.ambi.bare.wf.01.04.1,broere,graminoid,2021-06-23,2021-06-17,PS,0,0.06404446075522163,340,4
CHE.hi.ambi.bare.wf.01.05.1,hypper,forb,2021-06-23,2021-06-17,PS,0,0.043198107872575164,76,22
CHE.hi.ambi.bare.wf.01.06.1,scacol,forb,2021-06-23,2021-06-17,PS,0,0.01961484895915825,23,6
CHE.hi.ambi.bare.wf.01.07.1,broere,graminoid,2021-06-23,2021-06-17,PS,0,6.968277999811454,392,151
CHE.hi.ambi.bare.wf.01.08.1,brapin,graminoid,2021-06-23,2021-06-17,PS,0,0.04155753977768391,25,9
CHE.hi.ambi.bare.wf.01.09.1,medlup,legume,2021-06-23,2021-06-17,PS,0,0.02608728242523343,55,6
CHE.hi.ambi.bare.wf.01.10.1,plamed,forb,2021-06-23,2021-06-17,PS,0,0.06430259310858986,45,4
CHE.hi.ambi.bare.wf.01.11.1,silvul,forb,2021-06-23,2021-06-17,PS,0,0.16457100377688663,123,23
CHE.hi.ambi.bare.wf.01.12.1,daucar,forb,2021-06-23,2021-06-17,PS,0,0.2517733753649099,190,5
CHE.hi.ambi.bare.wf.01.13.1,daucar,forb,2021-06-23,2021-06-17,PS,0,0.2418055777942402,188,5
CHE.hi.ambi.bare.wf.01.14.1,cenjac,forb,2021-06-23,2021-06-17,PS,0,0.10804853922178843,157,6
CHE.hi.ambi.bare.wf.01.15.1,hypper,forb,2021-06-23,2021-06-17,PS,0,0.07032457628147001,80,33
CHE.hi.ambi.bare.wf.01.16.1,brapin,graminoid,2021-06-23,2021-06-17,PS,0,0.04960446674925924,247,4
CHE.hi.ambi.bare.wf.01.17.1,plamed,forb,2021-06-23,2021-06-17,PS,0,0.04043893031430937,31,5
CHE.hi.ambi.bare.wf.01.18.1,hypper,forb,2021-06-23,2021-06-17,PS,0,0.029381375688922625,65,17
CHE.hi.ambi.bare.wf.01.19.1,salpra,forb,2021-06-23,2021-06-17,PS,0,0.13586344632582523,73,6
CHE.hi.ambi.bare.wf.01.20.1,silvul,forb,2021-06-23,2021-06-17,PS,0,0.07821154082605528,79,16
CHE.hi.ambi.bare.wf.01.21.1,medlup,legume,2021-06-23,2021-06-17,PS,0,0.0040842679215082915,38,2
CHE.hi.ambi.bare.wf.01.22.1,silvul,forb,2021-06-23,2021-06-17,PS,0,0.06246967606859164,67,15
CHE.hi.ambi.bare.wf.01.23.1,scacol,forb,2021-06-23,2021-06-17,PS,0,0.017970696737632644,23,7
CHE.hi.ambi.bare.wf.01.24.1,scacol,forb,2021-06-23,2021-06-17,PS,0,0.021541968872906287,35,4
CHE.hi.ambi.bare.wf.01.25.1,cenjac,forb,2021-06-23,2021-06-17,PS,0,0.07147119814900164,201,4
CHE.hi.ambi.bare.wf.01.26.1,salpra,forb,2021-06-23,2021-06-17,PS,0,0.0928729671057491,39,9
CHE.hi.ambi.bare.wf.01.27.1,medlup,legume,2021-06-23,2021-06-17,PS,0,0.005185800797099244,53,2
CHE.hi.ambi.bare.wf.01.28.1,salpra,forb,2021-06-23,2021-06-17,PS,0,0.11311635718058217,67,6
CHE.hi.ambi.bare.wf.01.29.1,plamed,forb,2021-06-23,2021-06-17,PS,0,0.1325564223578575,45,6
CHE.hi.ambi.bare.wf.01.30.1,cenjac,forb,2021-06-23,2021-06-17,PS,0,0.09438863374287679,105,6
CHE.hi.warm.bare.wf.01.01.1,brapin,graminoid,2021-06-23,2021-06-17,PS,0,0.004209459909718594,12,3
CHE.hi.warm.bare.wf.01.02.2,daucar,forb,2021-06-23,2021-06-23,PS,0,0.10964651816940331,164,4
CHE.hi.warm.bare.wf.01.03.1,broere,graminoid,2021-06-23,2021-06-17,PS,0,0.06303294779832125,356,4
CHE.hi.warm.bare.wf.01.04.1,broere,graminoid,2021-06-23,2021-06-17,PS,0,0.050892310743863765,281,4
CHE.hi.warm.bare.wf.01.05.1,hypper,forb,2021-06-23,2021-06-17,PS,0,0.016354630936457486,38,14
CHE.hi.warm.bare.wf.01.06.1,scacol,forb,2021-06-23,2021-06-17,PS,0,0.017860606474669874,28,4
CHE.hi.warm.bare.wf.01.07.1,broere,graminoid,2021-06-23,2021-06-17,PS,0,0.05329840858021541,291,4
CHE.hi.warm.bare.wf.01.08.1,brapin,graminoid,2021-06-23,2021-06-17,PS,0,0.06720292706907062,172,7
CHE.hi.warm.bare.wf.01.09.1,medlup,legume,2021-06-23,2021-06-17,PS,0,0.040351939786285596,65,6
CHE.hi.warm.bare.wf.01.10.1,plamed,forb,2021-06-23,2021-06-17,PS,0,0.026288839230072573,35,4
CHE.hi.warm.bare.wf.01.11.1,silvul,forb,2021-06-23,2021-06-17,PS,0,0.04831126921582373,51,14
CHE.hi.warm.bare.wf.01.12.2,daucar,forb,2021-06-23,2021-06-23,PS,0,0.14083779673833746,160,5
CHE.hi.warm.bare.wf.01.13.1,daucar,forb,2021-06-23,2021-06-17,PS,0,0.20156254677341603,171,4
CHE.hi.warm.bare.wf.01.14.1,cenjac,forb,2021-06-23,2021-06-17,PS,0,0.08306454619207057,150,5
CHE.hi.warm.bare.wf.01.15.1,hypper,forb,2021-06-23,2021-06-17,PS,0,0.04626342068923865,73,24
CHE.hi.warm.bare.wf.01.16.1,brapin,graminoid,2021-06-23,2021-06-17,PS,0,0.04754101843277225,170,5
